timestamp_utc,municipio,municipio_api,departamento,pais,lat,lon,temp,sensacion,temp_min,temp_max,humedad,presion,presion_nivel_mar,presion_suelo,viento,viento_direccion,viento_racha,nubosidad,visibilidad,lluvia_1h,lluvia_3h,nieve_1h,nieve_3h,amanecer_utc,atardecer_utc,timezone_seg,clima_id,clima_principal,descripcion,icono,dt_utc,base,cod
2026-06-29T02:13:43+00:00,San Pablo de Borbur,San Pablo de Borbur,Boyacá,CO,5.6578,-74.0625,22.11,22.31,22.11,22.11,74,1014,1014,874,2.4,109,2.82,61,10000,,,,,2026-06-28T10:46:00+00:00,2026-06-28T23:12:48+00:00,-18000,803,Clouds,muy nuboso,04n,2026-06-29T02:13:43+00:00,stations,200
2026-06-29T02:13:43+00:00,Tunungua,Florián,Boyacá,CO,5.73,-73.933,23.29,23.71,23.29,23.29,78,1015,1015,834,2.46,105,3.27,52,10000,,,,,2026-06-28T10:45:21+00:00,2026-06-28T23:12:25+00:00,-18000,803,Clouds,muy nuboso,04n,2026-06-29T02:13:43+00:00,stations,200
2026-06-29T02:13:43+00:00,Almeida,Macanal,Boyacá,CO,4.9712,-73.3788,17.75,17.85,17.75,17.75,87,1020,1020,806,0.61,297,0.65,100,5688,,,,,2026-06-28T10:44:27+00:00,2026-06-28T23:08:52+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:43+00:00,stations,200
2026-06-29T02:13:43+00:00,Chivor,Chivor,Boyacá,CO,4.8887,-73.3695,12.19,11.71,12.19,12.19,86,1019,1019,826,1.06,283,0.72,100,10000,,,,,2026-06-28T10:44:34+00:00,2026-06-28T23:08:42+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:43+00:00,stations,200
2026-06-29T02:13:43+00:00,Guateque,Guateque,Boyacá,CO,5.0063,-73.4731,15.39,15.2,15.39,15.39,85,1020,1020,781,0.22,180,0.88,100,86,,,,,2026-06-28T10:44:46+00:00,2026-06-28T23:09:19+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:43+00:00,stations,200
2026-06-29T02:13:43+00:00,Guayata,Guayatá,Boyacá,CO,4.9648,-73.4907,18.77,18.92,18.77,18.77,85,1020,1020,787,0.4,228,0.73,100,3767,,,,,2026-06-28T10:44:55+00:00,2026-06-28T23:09:19+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:43+00:00,stations,200
2026-06-29T02:13:43+00:00,La Capilla,Tenza,Boyacá,CO,5.0958,-73.4447,14.31,14.07,14.31,14.31,87,1020,1020,771,0.47,115,1.37,100,,,,,,2026-06-28T10:44:30+00:00,2026-06-28T23:09:21+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:43+00:00,stations,200
2026-06-29T02:13:43+00:00,Somondoco,Somondoco,Boyacá,CO,4.986,-73.4326,19.92,20.21,19.92,19.92,86,1020,1020,791,0.3,255,0.68,100,2830,,,,,2026-06-28T10:44:39+00:00,2026-06-28T23:09:07+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:43+00:00,stations,200
2026-06-29T02:13:43+00:00,Sutatenza,Guateque,Boyacá,CO,5.0231,-73.4508,16.61,16.57,16.61,16.61,86,1020,1020,787,0.14,240,0.78,100,1237,,,,,2026-06-28T10:44:39+00:00,2026-06-28T23:09:15+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:43+00:00,stations,200
2026-06-29T02:13:44+00:00,Tenza,Tenza,Boyacá,CO,5.0767,-73.4198,17.86,17.97,17.86,17.86,87,1020,1020,782,0.16,75,1.02,100,468,,,,,2026-06-28T10:44:26+00:00,2026-06-28T23:09:13+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:43+00:00,stations,200
2026-06-29T02:13:44+00:00,Arcabuco,Arcabuco,Boyacá,CO,5.7543,-73.4364,14.51,14.31,14.51,14.51,88,1018,1018,757,2.52,152,3.69,100,10000,,,,,2026-06-28T10:43:19+00:00,2026-06-28T23:10:28+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:44+00:00,stations,200
2026-06-29T02:13:44+00:00,Chitaraque,Santana,Boyacá,CO,6.028,-73.4469,19.53,19.73,19.53,19.53,84,1013,1013,826,1.75,169,2.09,100,10000,,,,,2026-06-28T10:42:53+00:00,2026-06-28T23:10:59+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:44+00:00,stations,200
2026-06-29T02:13:44+00:00,Gachantiva,Santa Sofía,Boyacá,CO,5.7516,-73.5483,15.4,15.29,15.4,15.4,88,1018,1018,758,2.54,157,3.96,100,10000,,,,,2026-06-28T10:43:46+00:00,2026-06-28T23:10:55+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:44+00:00,stations,200
2026-06-29T02:13:44+00:00,Moniquira,Moniquirá,Boyacá,CO,5.8763,-73.5732,19.69,19.93,19.69,19.69,85,1015,1015,786,2.25,178,3.09,100,10000,,,,,2026-06-28T10:43:39+00:00,2026-06-28T23:11:14+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:44+00:00,stations,200
2026-06-29T02:13:44+00:00,Raquira,Ráquira,Boyacá,CO,5.538,-73.6322,14.4,14.22,14.4,14.4,89,1020,1020,732,2.26,139,3.19,98,8475,,,,,2026-06-28T10:44:29+00:00,2026-06-28T23:10:53+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:44+00:00,stations,200
2026-06-29T02:13:44+00:00,Sachica,Sáchica,Boyacá,CO,5.5845,-73.5428,16.52,16.55,16.52,16.52,89,1019,1019,737,2.69,139,3.68,100,9404,,,,,2026-06-28T10:44:03+00:00,2026-06-28T23:10:36+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:44+00:00,stations,200
2026-06-29T02:13:44+00:00,San Jose de Pare,Güepsa,Boyacá,CO,6.0176,-73.5479,21.83,22.29,21.83,21.83,85,1013,1013,821,1.8,182,2.04,100,10000,,,,,2026-06-28T10:43:18+00:00,2026-06-28T23:11:23+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:44+00:00,stations,200
2026-06-29T02:13:44+00:00,Santa Sofia,Santa Sofía,Boyacá,CO,5.7136,-73.6031,12.66,12.31,12.66,12.66,89,1018,1018,746,2.55,151,4,99,10000,,,,,2026-06-28T10:44:04+00:00,2026-06-28T23:11:04+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:44+00:00,stations,200
2026-06-29T02:13:44+00:00,Santana,Santana,Boyacá,CO,6.0575,-73.4822,22.63,23.14,22.63,22.63,84,1013,1013,833,1.59,172,1.79,100,10000,,,,,2026-06-28T10:42:58+00:00,2026-06-28T23:11:11+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:44+00:00,stations,200
2026-06-29T02:13:44+00:00,Sutamarchan,Sutamarchán,Boyacá,CO,5.6205,-73.6204,14.82,14.68,14.82,14.82,89,1019,1019,739,2.55,144,3.79,99,10000,,,,,2026-06-28T10:44:17+00:00,2026-06-28T23:10:58+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:44+00:00,stations,200
2026-06-29T02:13:44+00:00,Tinjaca,Tres Esquinas,Boyacá,CO,5.5796,-73.6467,15.82,15.78,15.82,15.82,89,1020,1020,734,2.33,140,3.37,98,10000,,,,,2026-06-28T10:44:28+00:00,2026-06-28T23:11:00+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:44+00:00,stations,200
2026-06-29T02:13:44+00:00,Togui,Moniquirá,Boyacá,CO,5.9378,-73.5131,20.44,20.76,20.44,20.44,85,1015,1015,802,2.08,175,2.72,100,10000,,,,,2026-06-28T10:43:18+00:00,2026-06-28T23:11:06+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:44+00:00,stations,200
2026-06-29T02:13:44+00:00,Villa de Leyva,Villa de Leyva,Boyacá,CO,5.6338,-73.524,16.13,16.12,16.13,16.13,89,1019,1019,740,2.72,141,3.78,100,10000,,,,,2026-06-28T10:43:53+00:00,2026-06-28T23:10:37+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:44+00:00,stations,200
2026-06-29T02:13:44+00:00,Aquitania,Aquitania,Boyacá,CO,5.5176,-72.8832,10.64,10.24,10.64,10.64,95,1022,1022,704,1.18,116,2.21,100,1531,,,,,2026-06-28T10:41:31+00:00,2026-06-28T23:07:51+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:44+00:00,stations,200
2026-06-29T02:13:44+00:00,Cuitiva,Pesca,Boyacá,CO,5.5803,-72.9662,13.26,13.07,13.26,13.26,93,1021,1021,704,1.77,119,2.29,100,3770,,,,,2026-06-28T10:41:45+00:00,2026-06-28T23:08:17+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:44+00:00,stations,200
2026-06-29T02:13:44+00:00,Firavitoba,Firavitoba,Boyacá,CO,5.6687,-72.9876,14.33,14.19,14.33,14.33,91,1020,1020,719,1.61,106,1.78,100,10000,,,,,2026-06-28T10:41:41+00:00,2026-06-28T23:08:32+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:42+00:00,stations,200
2026-06-29T02:13:44+00:00,Gameza,Gámeza,Boyacá,CO,5.802,-72.805,10.85,10.47,10.85,10.85,95,1021,1021,712,1.89,120,2.27,98,10000,,,,,2026-06-28T10:40:43+00:00,2026-06-28T23:08:02+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:44+00:00,stations,200
2026-06-29T02:13:44+00:00,Iza,Firavitoba,Boyacá,CO,5.6123,-72.9795,13.3,13.09,13.3,13.3,92,1021,1021,710,1.75,116,2.11,100,7304,,,,,2026-06-28T10:41:44+00:00,2026-06-28T23:08:24+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:44+00:00,stations,200
2026-06-29T02:13:44+00:00,Mongua,Mongua,Boyacá,CO,5.7553,-72.7983,12.45,12.23,12.45,12.45,95,1021,1021,712,1.87,120,2.42,100,10000,,,,,2026-06-28T10:40:46+00:00,2026-06-28T23:07:55+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:44+00:00,stations,200
2026-06-29T02:13:44+00:00,Mongui,Monguí,Boyacá,CO,5.7222,-72.8494,11.27,10.91,11.27,11.27,94,1021,1021,712,1.86,112,2.26,100,10000,,,,,2026-06-28T10:41:02+00:00,2026-06-28T23:08:04+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:44+00:00,stations,200
2026-06-29T02:13:44+00:00,Nobsa,Nobsa,Boyacá,CO,5.7706,-72.9397,13.72,13.55,13.72,13.72,92,1020,1020,720,1.68,103,1.9,100,10000,,,,,2026-06-28T10:41:18+00:00,2026-06-28T23:08:31+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:44+00:00,stations,200
2026-06-29T02:13:44+00:00,Pesca,Pesca,Boyacá,CO,5.5583,-73.0515,11.07,10.66,11.07,11.07,93,1020,1020,713,1.67,126,2.13,100,4853,,,,,2026-06-28T10:42:07+00:00,2026-06-28T23:08:35+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:44+00:00,stations,200
2026-06-29T02:13:44+00:00,Sogamoso,Sogamoso,Boyacá,CO,5.7148,-72.9279,14.24,14.12,14.24,14.24,92,1020,1020,719,1.71,103,1.91,100,10000,,,,,2026-06-28T10:41:21+00:00,2026-06-28T23:08:22+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:44+00:00,stations,200
2026-06-29T02:13:44+00:00,Tibasosa,Tibasosa,Boyacá,CO,5.7456,-73.0036,14.13,13.95,14.13,14.13,90,1020,1020,726,1.51,96,1.63,100,10000,,,,,2026-06-28T10:41:36+00:00,2026-06-28T23:08:43+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:44+00:00,stations,200
2026-06-29T02:13:44+00:00,Topaga,Tópaga,Boyacá,CO,5.7689,-72.832,12.63,12.43,12.63,12.63,95,1021,1021,712,1.91,117,2.32,100,10000,,,,,2026-06-28T10:40:53+00:00,2026-06-28T23:08:05+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:44+00:00,stations,200
2026-06-29T02:13:44+00:00,Tota,Pesca,Boyacá,CO,5.5611,-72.9859,12.6,12.34,12.6,12.6,93,1021,1021,707,1.79,121,2.26,100,4148,,,,,2026-06-28T10:41:51+00:00,2026-06-28T23:08:20+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:44+00:00,stations,200
2026-06-29T02:13:44+00:00,Belen,Belén,Boyacá,CO,5.9895,-72.9133,11.01,10.62,11.01,11.01,94,1020,1020,704,2.09,128,2.87,93,10000,,,,,2026-06-28T10:40:49+00:00,2026-06-28T23:08:47+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:44+00:00,stations,200
2026-06-29T02:13:44+00:00,Busbanza,Corrales,Boyacá,CO,5.8308,-72.8839,13.75,13.63,13.75,13.75,94,1021,1021,716,1.77,110,2.01,98,10000,,,,,2026-06-28T10:40:59+00:00,2026-06-28T23:08:24+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:44+00:00,stations,200
2026-06-29T02:13:44+00:00,Cerinza,Cerinza,Boyacá,CO,5.9559,-72.9479,11.5,11.13,11.5,11.5,93,1020,1020,706,2.04,123,2.89,95,10000,,,,,2026-06-28T10:41:01+00:00,2026-06-28T23:08:52+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:44+00:00,stations,200
2026-06-29T02:13:44+00:00,Corrales,Corrales,Boyacá,CO,5.8298,-72.8439,12.91,12.71,12.91,12.91,94,1021,1021,714,1.86,114,2.04,97,10000,,,,,2026-06-28T10:40:49+00:00,2026-06-28T23:08:14+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:44+00:00,stations,200
2026-06-29T02:13:45+00:00,Duitama,Duitama,Boyacá,CO,5.8277,-73.0339,13.65,13.42,13.65,13.65,90,1019,1019,726,1.49,102,2.04,100,10000,,,,,2026-06-28T10:41:35+00:00,2026-06-28T23:08:59+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:44+00:00,stations,200
2026-06-29T02:13:45+00:00,Floresta,Floresta,Boyacá,CO,5.8598,-72.9188,12.93,12.71,12.93,12.93,93,1020,1020,715,1.72,110,2.1,97,10000,,,,,2026-06-28T10:41:04+00:00,2026-06-28T23:08:35+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:45+00:00,stations,200
2026-06-29T02:13:45+00:00,Paipa,Paipa,Boyacá,CO,5.7813,-73.1177,10.97,10.45,10.97,10.97,89,1019,1019,732,1.52,114,2.02,100,10000,,,,,2026-06-28T10:42:00+00:00,2026-06-28T23:09:15+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:45+00:00,stations,200
2026-06-29T02:13:45+00:00,Santa Rosa de Viterbo,Santa Rosa de Viterbo,Boyacá,CO,5.8745,-72.9824,12.49,12.2,12.49,12.49,92,1020,1020,720,1.62,108,2.25,99,10000,,,,,2026-06-28T10:41:18+00:00,2026-06-28T23:08:52+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:45+00:00,stations,200
2026-06-29T02:13:45+00:00,Tutaza,Belén,Boyacá,CO,6.0321,-72.8567,8.67,7.64,8.67,8.67,94,1020,1020,706,2,139,2.62,89,10000,,,,,2026-06-28T10:40:31+00:00,2026-06-28T23:08:38+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:45+00:00,stations,200
2026-06-29T02:13:45+00:00,Beteitiva,Tasco,Boyacá,CO,5.9108,-72.8089,13.62,13.52,13.62,13.62,95,1021,1021,709,1.73,126,1.64,92,10000,,,,,2026-06-28T10:40:32+00:00,2026-06-28T23:08:14+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:45+00:00,stations,200
2026-06-29T02:13:45+00:00,Chita,Chita,Boyacá,CO,6.1872,-72.4729,10.41,9.78,10.41,10.41,87,1021,1021,707,2.75,115,3.9,92,10000,,,,,2026-06-28T10:38:43+00:00,2026-06-28T23:07:22+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:45+00:00,stations,200
2026-06-29T02:13:45+00:00,Jerico,Chita,Boyacá,CO,6.1464,-72.5704,11.57,11.11,11.57,11.57,89,1021,1021,702,3.34,137,4.31,90,10000,,,,,2026-06-28T10:39:10+00:00,2026-06-28T23:07:42+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:45+00:00,stations,200
2026-06-29T02:13:45+00:00,Paz de Rio,Paz de Río,Boyacá,CO,5.9853,-72.7491,11.6,11.27,11.6,11.6,94,1021,1021,709,1.7,141,1.67,88,10000,,,,,2026-06-28T10:40:10+00:00,2026-06-28T23:08:08+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:45+00:00,stations,200
2026-06-29T02:13:45+00:00,Socha,Socha Viejo,Boyacá,CO,5.9975,-72.6912,15.99,16.1,15.99,15.99,94,1021,1021,707,1.61,140,1.48,90,10000,,,,,2026-06-28T10:39:55+00:00,2026-06-28T23:07:55+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:45+00:00,stations,200
2026-06-29T02:13:45+00:00,Socota,Socotá,Boyacá,CO,6.0412,-72.6366,15.14,15.14,15.14,15.14,93,1021,1021,703,2.21,145,2.4,90,10000,,,,,2026-06-28T10:39:37+00:00,2026-06-28T23:07:46+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:45+00:00,stations,200
2026-06-29T02:13:45+00:00,Tasco,Tasco,Boyacá,CO,5.91,-72.7812,13.62,13.52,13.62,13.62,95,1021,1021,709,1.73,126,1.64,92,10000,,,,,2026-06-28T10:40:26+00:00,2026-06-28T23:08:07+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:45+00:00,stations,200
2026-06-29T02:13:45+00:00,Cubara,Cubará,Boyacá,CO,7.002,-72.1089,22.57,23.36,22.57,22.57,95,1015,1015,931,2.01,248,1.65,100,10000,,,,,2026-06-28T10:35:49+00:00,2026-06-28T23:07:21+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T02:13:45+00:00,stations,200
2026-06-29T02:13:45+00:00,Puerto Boyaca,Puerto Boyacá,Boyacá,CO,5.9756,-74.5883,25.89,26.6,25.89,25.89,79,1009,1009,987,1.33,210,2.7,55,10000,,,,,2026-06-28T10:47:33+00:00,2026-06-28T23:15:28+00:00,-18000,803,Clouds,muy nuboso,04n,2026-06-29T02:13:45+00:00,stations,200
2026-06-29T03:14:52+00:00,Chiquiza,Sáchica,Boyacá,CO,5.6053,-73.4849,11.55,11.08,11.55,11.55,89,1019,1019,739,2.43,142,3.53,100,10000,,,,,2026-06-28T10:43:47+00:00,2026-06-28T23:10:24+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T03:14:52+00:00,stations,200
2026-06-29T03:14:52+00:00,Chivata,Siachoque,Boyacá,CO,5.5573,-73.283,12.29,12.03,12.29,12.29,94,1020,1020,724,1.23,159,1.83,100,6459,,,,,2026-06-28T10:43:03+00:00,2026-06-28T23:09:31+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T03:14:52+00:00,stations,200
2026-06-29T03:14:52+00:00,Combita,Combita,Boyacá,CO,5.6337,-73.3243,10.98,10.56,10.98,10.98,93,1020,1020,726,1.65,156,2.21,100,10000,,,,,2026-06-28T10:43:05+00:00,2026-06-28T23:09:49+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T03:14:52+00:00,stations,200
2026-06-29T03:14:52+00:00,Cucaita,Cucaita,Boyacá,CO,5.5431,-73.4548,12.93,12.63,12.93,12.93,90,1020,1020,737,2.12,137,2.92,100,3997,,,,,2026-06-28T10:43:46+00:00,2026-06-28T23:10:11+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T03:14:52+00:00,stations,200
2026-06-29T03:14:52+00:00,Motavita,Tunja,Boyacá,CO,5.5763,-73.3674,10.06,9.5,10.06,10.06,91,1020,1020,733,1.8,147,2.61,100,6574,,,,,2026-06-28T10:43:21+00:00,2026-06-28T23:09:53+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T03:14:52+00:00,stations,200
2026-06-29T03:14:52+00:00,Oicata,Combita,Boyacá,CO,5.5944,-73.3082,11.82,11.49,11.82,11.82,93,1020,1020,726,1.52,156,2.13,100,10000,,,,,2026-06-28T10:43:05+00:00,2026-06-28T23:09:41+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T03:14:52+00:00,stations,200
2026-06-29T03:14:53+00:00,Samaca,Samacá,Boyacá,CO,5.4918,-73.4853,13.06,12.77,13.06,13.06,90,1020,1020,737,2.18,132,2.87,100,2308,,,,,2026-06-28T10:43:59+00:00,2026-06-28T23:10:12+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T03:14:53+00:00,stations,200
2026-06-29T03:14:53+00:00,Siachoque,Siachoque,Boyacá,CO,5.5131,-73.2449,11.06,10.65,11.06,11.06,93,1020,1020,726,0.93,161,1.61,100,365,,,,,2026-06-28T10:42:59+00:00,2026-06-28T23:09:17+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T03:14:53+00:00,stations,200
2026-06-29T03:14:53+00:00,Sora,Cucaita,Boyacá,CO,5.5669,-73.4499,10.82,10.31,10.82,10.82,90,1020,1020,737,2.21,141,3.12,100,6976,,,,,2026-06-28T10:43:42+00:00,2026-06-28T23:10:12+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T03:14:53+00:00,stations,200
2026-06-29T03:14:53+00:00,Soraca,Tunja,Boyacá,CO,5.5011,-73.3329,11.7,11.35,11.7,11.7,93,1020,1020,732,1.11,152,1.87,100,808,,,,,2026-06-28T10:43:21+00:00,2026-06-28T23:09:37+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T03:14:53+00:00,stations,200
2026-06-29T03:14:53+00:00,Sotaquira,Sotaquirá,Boyacá,CO,5.7655,-73.2478,11.98,11.64,11.98,11.98,92,1019,1019,732,1.82,147,2.11,100,10000,,,,,2026-06-28T10:42:33+00:00,2026-06-28T23:09:44+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T03:14:53+00:00,stations,200
2026-06-29T03:14:53+00:00,Toca,Toca,Boyacá,CO,5.5651,-73.1847,12.79,12.58,12.79,12.79,94,1020,1020,718,1.1,154,1.53,100,4734,,,,,2026-06-28T10:42:39+00:00,2026-06-28T23:09:08+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T03:14:53+00:00,stations,200
2026-06-29T03:14:53+00:00,Tunja,Tunja,Boyacá,CO,5.5324,-73.3616,12.35,12.04,12.35,12.35,92,1020,1020,732,1.44,149,2.21,100,3457,,,,,2026-06-28T10:43:25+00:00,2026-06-28T23:09:47+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T03:14:53+00:00,stations,200
2026-06-29T03:14:53+00:00,Tuta,Tuta,Boyacá,CO,5.6902,-73.2277,13.76,13.65,13.76,13.76,94,1020,1020,725,1.35,144,1.51,99,10000,,,,,2026-06-28T10:42:36+00:00,2026-06-28T23:09:31+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T03:14:53+00:00,stations,200
2026-06-29T03:14:53+00:00,Ventaquemada,Ventaquemada,Boyacá,CO,5.3666,-73.5216,10.33,9.77,10.33,10.33,90,1020,1020,735,1.88,122,2.62,100,,,,,,2026-06-28T10:44:20+00:00,2026-06-28T23:10:08+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T03:14:53+00:00,stations,200
2026-06-29T03:14:53+00:00,Chiscas,Chiscas,Boyacá,CO,6.5535,-72.5004,11.68,11.1,11.68,11.68,84,1020,1020,715,2.99,77,2.47,83,10000,,,,,2026-06-28T10:38:11+00:00,2026-06-28T23:08:08+00:00,-18000,803,Clouds,muy nuboso,04n,2026-06-29T03:14:53+00:00,stations,200
2026-06-29T03:14:53+00:00,El Cocuy,El Cocuy,Boyacá,CO,6.4077,-72.4458,12.01,11.51,12.01,12.01,86,1021,1021,691,3.38,94,2.95,85,10000,,,,,2026-06-28T10:38:13+00:00,2026-06-28T23:07:39+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T03:14:53+00:00,stations,200
2026-06-29T03:14:53+00:00,El Espino,El Espino,Boyacá,CO,6.4826,-72.4952,14.6,14.26,14.6,14.6,82,1020,1020,722,3.02,89,2.61,80,10000,,,,,2026-06-28T10:38:17+00:00,2026-06-28T23:07:59+00:00,-18000,803,Clouds,muy nuboso,04n,2026-06-29T03:14:53+00:00,stations,200
2026-06-29T03:14:53+00:00,Guacamayas,El Espino,Boyacá,CO,6.4599,-72.5012,15.11,14.82,15.11,15.11,82,1020,1020,722,3.11,95,2.86,81,10000,,,,,2026-06-28T10:38:21+00:00,2026-06-28T23:07:58+00:00,-18000,803,Clouds,muy nuboso,04n,2026-06-29T03:14:53+00:00,stations,200
2026-06-29T03:14:53+00:00,Guican,Güicán,Boyacá,CO,6.4617,-72.412,9.1,7.23,9.1,9.1,89,1022,1022,670,3.34,93,2.66,86,10000,,,,,2026-06-28T10:37:59+00:00,2026-06-28T23:07:37+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T03:14:53+00:00,stations,200
2026-06-29T03:14:53+00:00,Panqueba,El Cocuy,Boyacá,CO,6.4427,-72.459,15.79,15.62,15.79,15.79,84,1021,1021,705,3.27,93,2.79,82,10000,,,,,2026-06-28T10:38:12+00:00,2026-06-28T23:07:46+00:00,-18000,803,Clouds,muy nuboso,04n,2026-06-29T03:14:53+00:00,stations,200
2026-06-29T03:14:53+00:00,Labranzagrande,Labranzagrande,Boyacá,CO,5.5629,-72.578,18.95,19.33,18.95,18.95,93,1019,1019,811,1.55,311,1.5,100,10000,,,,,2026-06-28T10:40:13+00:00,2026-06-28T23:06:42+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T03:14:53+00:00,stations,200
2026-06-29T03:14:53+00:00,Pajarito,Pajarito,Boyacá,CO,5.2932,-72.7028,18.95,19.36,18.95,18.95,94,1018,1018,859,1.78,315,1.46,100,10000,,,,,2026-06-28T10:41:11+00:00,2026-06-28T23:06:44+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T03:14:53+00:00,stations,200
2026-06-29T03:14:53+00:00,Paya,Departamento de Boyacá,Boyacá,CO,5.625,-72.4234,20.78,21.32,20.78,20.78,92,1018,1018,858,2.26,302,1.35,98,10000,,,,,2026-06-28T10:39:30+00:00,2026-06-28T23:06:12+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T03:14:53+00:00,stations,200
2026-06-29T03:14:53+00:00,Pisba,Labranzagrande,Boyacá,CO,5.7198,-72.4859,15.4,15.42,15.4,15.4,93,1020,1020,792,2.07,312,1.52,99,10000,,,,,2026-06-28T10:39:35+00:00,2026-06-28T23:06:36+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T03:14:53+00:00,stations,200
2026-06-29T03:14:53+00:00,Berbeo,Miraflores,Boyacá,CO,5.2261,-73.1265,17.48,17.71,17.48,17.48,93,1020,1020,788,0.93,347,0.64,95,9202,,,,,2026-06-28T10:43:00+00:00,2026-06-28T23:08:19+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T03:14:53+00:00,stations,200
2026-06-29T03:14:53+00:00,Campohermoso,Páez,Boyacá,CO,5.0315,-73.1044,15.63,15.65,15.63,15.63,92,1019,1019,849,1.6,331,1.1,97,10000,,,,,2026-06-28T10:43:15+00:00,2026-06-28T23:07:53+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T03:14:53+00:00,stations,200
2026-06-29T03:14:53+00:00,Miraflores,Miraflores,Boyacá,CO,5.1955,-73.144,19.99,20.47,19.99,19.99,93,1020,1020,793,1.01,345,0.58,96,9170,,,,,2026-06-28T10:43:08+00:00,2026-06-28T23:08:20+00:00,-18000,804,Clouds,nubes,04n,2026-06-29T03:14:53+00:00,stations,200
